,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
1845,PizzaRev,96,A,4.0,696,$,Pizza
1846,Barone's Pizzeria,97,A,4.0,260,$$,Pizza
1849,Skybar At Mondrian,98,A,3.5,679,$$$,Lounges
1850,Ami Japanese Restaurant,90,A,3.5,1235,$$,Japanese
1851,Enjoyer,84,B,4.5,167,$,Ice Cream & Frozen Yogurt
1852,Pete's Complete Auto Repair,95,A,5.0,72,NA,Auto Repair
1853,Residence Inn by Marriott Los Angeles L.A. LIVE,94,A,4.0,108,$$$,Hotels
1854,Tai-Kadai Kitchen,96,A,4.0,436,$$,Chinese
1855,Bottega Louie,90,A,4.0,15795,$$,Italian
1856,The Echo,94,A,3.5,428,$$,Music Venues
1857,Good Wok,90,A,3.5,42,$,Chinese
1858,Kupcake Kitchen,97,A,4.0,133,$,Desserts
1860,The Artist Pizzeria,91,A,4.0,534,$,Pizza
1863,Delicias de Mexico,96,A,4.0,58,$,Ice Cream & Frozen Yogurt
1864,Fresh Brothers,95,A,4.0,326,$$,Pizza
1865,Wetzel's Pretzels,99,A,3.0,44,$,Pretzels
1866,Tara's Himalayan Cuisine,90,A,4.0,1035,$$,Himalayan/Nepalese
1867,Ruth's Chris Steak House,95,A,4.0,541,$$$,Steakhouses
1868,Chili's,97,A,3.0,360,$$,American (Traditional)
1869,Upper West,91,A,4.0,1737,$$,American (New)
1870,Noodle Monster,95,A,4.0,511,$$,Thai
1872,Hong Kong Kitchen,92,A,4.0,259,$,Chinese
1873,Nadia Cakes,96,A,4.0,354,$$,Bakeries
1874,Taqueria Carnitas Sahuayo,98,A,4.0,107,$,Mexican
1875,Uncle Tony's Pizzeria,96,A,4.0,1106,$$,Italian
1876,Guido's Pizza & Pasta,97,A,4.0,59,$,Pizza
1878,TacoNaco,99,A,3.5,44,$,Mexican
1879,El Torito,96,A,3.5,743,$$,Mexican
1880,Blu Jam Café,95,A,4.0,4570,$$,American (New)
1881,Western Bagel Too,95,A,4.0,245,$,Bakeries
1882,Bistro Ka Japanese Restaurant,96,A,3.5,608,$$,Japanese
1883,Rosalind's Ethiopian Restaurant,95,A,4.0,513,$$,Ethiopian
1884,La Colombe,99,A,4.0,92,$$,Coffee Roasteries
1885,I Heart Boba,97,A,4.0,282,$,Taiwanese
1886,The Carving Board,97,A,4.5,956,$$,Cafes
1887,Hmart,95,A,3.5,63,$$,Grocery
1888,Wingstop,98,A,3.5,52,$$,Chicken Wings
1890,La Goccia Espresso Bar,95,A,4.5,121,$,Coffee & Tea
1893,Pepe's Finest Mexican Food,97,A,3.0,230,$,Mexican
1894,Sandra's Tamales,96,A,4.0,164,$,Mexican
1895,Eggslut,93,A,4.0,5260,$,Breakfast & Brunch
1896,Piccola Trattoria,97,A,4.5,594,$$,Italian
1898,Donut Den,94,A,4.0,135,$,Donuts
1899,Costa Grande,94,A,4.5,775,$,Mexican
1900,DK's Donuts & Bakery,90,A,4.0,1935,$,Donuts
1901,Bob's Freeze,92,A,4.5,50,$,Ice Cream & Frozen Yogurt
1902,SunLife Organics,97,A,3.5,87,$$,Juice Bars & Smoothies
1903,Xen Lounge,90,A,3.0,327,$$,Lounges
1904,85°C Bakery Cafe,92,A,3.5,1522,$,Bakeries
1905,The Buffalo Spot,95,A,3.0,129,$,Chicken Wings
1906,Seasalt Fish Grill,93,A,4.0,1172,$$,Seafood
1907,Gusto,92,A,4.0,485,$$$,Italian
1908,Wahlburgers,92,A,3.5,294,$$,Burgers
1911,Grace Cafe,90,A,4.5,82,$,Sandwiches
1912,Presidente,90,A,2.5,167,$$,Mexican
1913,Chibiscus Asian Cafe,94,A,4.5,1015,$$,Asian Fusion
1914,CarMax,93,A,3.0,387,NA,Used Car Dealers
1917,Osteria Bigoli,92,A,4.5,74,$$$,Italian
1920,North Shore Burgers,95,A,3.5,310,$,Burgers
1922,Power Pro Plumbing Heating & Air,98,A,3.5,61,NA,Plumbing
1923,Mariscos Rosarito,93,A,4.5,106,$,Mexican
1924,Green Tea House,82,B,3.5,275,$,Chinese
1925,Hilton Garden Inn Valencia Six Flags,98,A,3.5,163,$$,Hotels
1926,Badmaash - Downtown LA,91,A,4.0,1537,$$,Indian
1927,sweetgreen,95,A,3.5,55,$$,Vegetarian
1928,S & W Country Diner,96,A,3.5,729,$,Breakfast & Brunch
1930,Zui Xiang Yuan,91,A,4.0,189,$,Szechuan
1931,Anime Jungle/Entertainment Hobby Shop Jungle,98,A,4.0,264,$$,Toy Stores
1932,Aliacci Pizza & Pasta,91,A,4.0,234,$$,Pizza
1933,The Pho Shop,90,A,2.5,176,$,Vietnamese
1934,Tacomiendo,92,A,4.5,52,$,Mexican
1935,The Lobster,94,A,4.0,2061,$$$,Bars
1936,Souplantation,97,A,3.5,455,$$,Vegetarian
1937,McDonald's,95,A,1.5,51,$,Burgers
1938,Chart House,90,A,3.0,399,$$$,Seafood
1940,Octopus Japanese Restaurant,94,A,3.5,1384,$$,Japanese
1942,Spin Lounge,93,A,3.5,166,$$,Lounges
1943,Magal BBQ,95,A,4.5,1411,$$,Korean
1944,Romano's Macaroni Grill,93,A,3.0,478,$$,Italian
1945,Antigua Bread,93,A,4.0,269,$,Bakeries
1946,DeSano Pizza Bakery,96,A,4.5,977,$$,Pizza
1947,Britannia Pub,93,A,3.5,304,$$,Pubs
1948,Dunkin' Donuts,91,A,3.0,416,$,Donuts
1949,Tequilas Cantina & Grill,95,A,3.5,414,$$,Mexican
1950,Ella's Jüs,91,A,4.5,113,$,Juice Bars & Smoothies
1951,Elysee Bakery & Cafe,91,A,3.0,544,$$,Bakeries
1952,Teriyakiya,92,A,4.5,233,$,Japanese
1953,El Ruizeñor Grill,97,A,4.0,192,$,Mexican
1954,La Casita Mexicana,94,A,4.0,953,$$,Mexican
1955,Elbows Mac N' Cheese,97,A,3.5,90,$$,American (Traditional)
1956,Dunkin' Donuts,95,A,3.0,242,$,Donuts
1957,Guisados,91,A,4.5,688,$,Mexican
1958,Green Crush,94,A,4.0,61,$,Juice Bars & Smoothies
1961,Honey's Kettle Fried Chicken,94,A,3.5,2616,$$,Southern
1964,Pagliacci's Trattoria Taverna,93,A,4.0,289,$$,Italian
1965,Pacific Dining Car,92,A,3.5,1119,$$$$,Steakhouses
1967,Louis Burgers,97,A,4.0,110,$,Burgers
1969,Babytuna Sushi,90,A,3.0,232,$$,Japanese
1970,Pho Kim,92,A,4.0,179,$,Vietnamese
1971,Shin Beijing,91,A,3.5,237,$$,Chinese
1972,Four Seasons Hotel Los Angeles at Beverly Hills,93,A,4.5,343,$$$$,Hotels
1974,Boom Boom Chicken,96,A,4.5,358,$,Korean
1975,Factory Tea Bar,91,A,4.0,1643,$,Tea Rooms
1976,Tutti Mangia Italian Grill,93,A,4.0,381,$$$,Italian
1979,The Getty Center,99,A,4.5,2947,NA,Art Museums
1982,Metro Ale House & Grill,91,A,4.0,323,$$,American (New)
1983,Moderns Cafe,94,A,4.5,46,$,Juice Bars & Smoothies
1984,Sattdown Jamaican Grill,91,A,4.5,596,$$,Caribbean
1986,Beijing Restaurant,81,B,3.5,137,$$,Chinese
1987,Magee's Donuts,90,A,4.0,45,$,Donuts
1989,El Pollo Loco,96,A,4.0,49,$,Fast Food
1990,So Sushi,92,A,4.5,780,$$,Sushi Bars
1991,Thai Curry,94,A,4.5,145,$,Thai
1992,Planet Pansit,96,A,4.0,97,$,Filipino
1993,The PCS Connection,95,A,5.0,485,$$,Mobile Phones
1994,RockSugar Southeast Asian Kitchen,95,A,4.0,2174,$$,Indonesian
1995,Mercado Taqueria,95,A,4.5,146,$$,Cocktail Bars
1997,Street Churros,96,A,4.0,233,$,Desserts
1999,New Starboard Attitude,81,B,3.5,60,$$,Dive Bars
2000,WaBa Grill,92,A,3.0,83,$,Fast Food
2001,Wokcano Asian Restaurant & Bar,90,A,4.0,367,$$,Chinese
2002,Futaba Japanese Restaurant,94,A,4.0,535,$$,Ramen
2004,33 Taps Silver Lake,94,A,4.5,271,$$,Sports Bars
2006,Tom's Burgers,92,A,4.5,46,$,Burgers
2007,Paleteria Limon,90,A,4.5,71,$,Ice Cream & Frozen Yogurt
2009,Honey Baked Ham Company,97,A,4.0,499,$$,Meat Shops
2010,Sushi Fire,95,A,4.0,174,$$,Japanese
2011,The Coffee Bean & Tea Leaf,92,A,3.0,102,$,Coffee & Tea
2012,Mary's Little House of Coffee,98,A,4.0,55,$,Coffee & Tea
2013,Chef's Coffee Shop,90,A,4.0,111,$,Breakfast & Brunch
2014,Farmer Boys,92,A,3.0,247,$,Burgers
2015,Star Alliance Lounge,92,A,4.0,121,$,Airport Lounges
2016,The Pan,90,A,4.0,2450,$$,Pizza
2018,Glazed Donut Bar,98,A,4.5,201,$$,Donuts
2019,Chao Krung Thai,90,A,3.5,276,$$,Thai
2020,Cliff's Texas Style Burritos,95,A,3.5,86,$,Mexican
2021,Chelo Creamery,97,A,4.0,1254,$,Ice Cream & Frozen Yogurt
2022,Rabano,93,A,4.5,503,$$,Vegan
2023,California Pita,93,A,3.0,63,$,Mediterranean
2024,Pacific Theatres Lakewood Center,96,A,2.5,172,NA,Cinema
2025,Jackson Market,92,A,4.0,733,$$,Grocery
2026,Tom's Jr,85,B,3.0,106,$,Burgers
2028,Saffron Mediterranean Grill,95,A,4.5,135,$$,Mediterranean
2030,Cilantro Fresh Mexican Grill,91,A,3.0,102,$,Mexican
2031,Louisiana Fried Chicken,90,A,4.0,86,$,Cajun/Creole
2032,Toto's Lechon Manok,91,A,3.5,101,$,Filipino
2033,Llamarada,96,A,4.5,88,$,Mexican
2034,Ricos Tacos El Tio,96,A,4.0,290,$,Mexican
2035,Block Party,96,A,4.5,319,$$,Bars
2036,Abarca's Taco Pub,100,A,3.5,94,$,Mexican
2037,Hae Jang Chon Korean BBQ Restaurant,90,A,4.0,4378,$$,Korean
2038,Yogurtland,97,A,4.5,505,$,Ice Cream & Frozen Yogurt
2039,The Burger Palace,90,A,4.5,44,$,Burgers
2041,Reilly's Pub - Terminal 1 at LAX Airport,96,A,2.5,63,$$,Irish Pub
2042,Mitsuru Cafe,96,A,4.0,771,$,Japanese
2044,Dink's Deli & Bagels,90,A,2.5,170,$,Delis
2046,Waterworks Aquatics Pasadena,97,A,4.5,354,NA,Swimming Lessons/Schools
2047,Java Cafe Taiwanese,83,B,3.5,85,$,Chinese
2050,Whole Foods Market,95,A,3.0,250,$$$,Grocery
2051,The Flats,90,A,4.0,156,$$,Pizza
2052,Natraliart Jamaican Restaurant & Market,90,A,4.0,135,$$,Grocery
2053,Wendy's,98,A,4.0,54,$,Fast Food
2055,Michael's,93,A,3.5,420,$$$,American (New)
2056,Noodle World Jr,93,A,3.0,344,$,Noodles
2057,California Chicken Cafe,95,A,3.5,607,$$,American (New)
2058,Tiato,98,A,3.5,331,$$,Asian Fusion
2059,Robinas Indian Cuisine,93,A,3.5,248,$$,Indian
2060,Royal Room,93,A,3.5,43,$,Karaoke
2061,Dulan's Soul Food Kitchen,93,A,4.0,741,$$,Soul Food
2063,Soom Soom Fresh Mediterranean,90,A,4.0,111,$$,Falafel
2064,Tacos Baja,93,A,4.5,670,$,Seafood
2065,Donut King 2,84,B,3.5,66,$,Donuts
2066,Baja Mar Taco,80,B,4.5,120,$,Mexican
2067,Burbank Bar & Grille,98,A,3.0,524,$$,Sports Bars
2068,Love Letter Pizza & Chicken,83,B,3.5,643,$$,Pizza
2069,Meat Bowl,92,A,5.0,114,$,Chinese
2070,Stinkin Crawfish - North Hills,96,A,4.5,223,$$,Cajun/Creole
2072,Ford's Filling Station,90,A,3.5,235,$$,American (New)
2073,Lulu's Cafe,95,A,4.5,127,$$,Breakfast & Brunch
2074,Basil Cafe,91,A,3.5,47,$,Cafes
2075,North End Pizzeria,97,A,3.5,221,$$,Italian
2076,Whole Foods Market,97,A,3.0,260,$$$,Grocery
2077,Snap-E Tacos,90,A,3.0,117,$,Mexican
2078,Mo-Mo-Paradise,92,A,4.5,485,$$,Japanese
2080,重庆小面 Best Noodle House,96,A,4.0,112,$,Noodles
2083,Tender Greens,100,A,4.0,285,$$,Salad
2084,Richmond Bar & Grill,90,A,4.0,151,$$,Bars
2085,Continental Kitchen BH,93,A,4.0,65,$$,American (New)
2087,Sand Canyon Country Club,96,A,3.5,189,NA,Golf
2088,Javatinis Espresso,96,A,4.0,285,$,Coffee & Tea
2089,Long Beach City College,98,A,3.0,94,NA,Colleges & Universities
2090,Belly's West,93,A,3.5,49,$,Dive Bars
2091,Pink's Hot Dogs,93,A,3.5,6826,$,Hot Dogs
2092,KC's Crepes Cafe,95,A,4.0,722,$,Coffee & Tea
2093,Don Sal Cocina & Cantina,91,A,4.0,135,$$,Mexican
2095,Red Salmon,91,A,4.0,363,$$,Japanese
2096,Marino's Italian Restaurant,96,A,4.0,230,$$,Italian
2097,Rustic Kitchen Market & Cafe,98,A,4.0,306,$$,Cafes
2098,Newport Seafood Restaurant,91,A,4.0,2585,$$,Chinese
2099,Gene's Grinders,94,A,3.5,71,$,Fast Food
2101,Daikokuya Little Tokyo,93,A,4.0,7858,$$,Ramen
2103,House of Billiards,96,A,3.5,228,$$,Pool Halls
2104,Mamma's Juicery,92,A,4.5,75,$,Juice Bars & Smoothies
2106,Delicious Southern Cuisine,80,B,3.5,146,$$,Cajun/Creole
2107,Omanas,90,A,4.5,93,$,Mexican
2108,Cerritos Center for the Performing Arts,98,A,4.5,116,NA,Performing Arts
2109,Hy Mart Sandwiches,92,A,4.5,825,$,Sandwiches
2110,MidiCi The Neapolitan Pizza Company,93,A,4.0,74,NA,Pizza
2111,Sushi Sazanami,96,A,4.5,121,$$,Japanese
2112,Tacos DF,91,A,4.0,145,$,Mexican
2113,Marmalade Cafe - Santa Monica,97,A,4.0,315,$$,Breakfast & Brunch
2114,La Brea Ramen Bar,91,A,4.0,359,$$,Ramen
2115,Checkers Downtown,98,A,3.5,129,$$,Bars
2117,Caffe Montage,92,A,5.0,127,$,Coffee & Tea
2118,Casa Jimenez,96,A,3.5,44,$,Mexican
2119,Zaatar Factory and bakery,98,A,4.5,98,$,Middle Eastern
2120,Mariscos Linda 4,90,A,4.5,61,$$,Seafood
2122,Uoko Japanese Cuisine,100,A,4.0,239,$$,Japanese
2123,Tacos El Tapatio,94,A,4.0,152,$,Mexican
2124,Giorgio's Restaurant,95,A,4.5,95,$$,Italian
2125,Red Iron Mongolian BBQ,90,A,4.0,53,$,Barbeque
2126,Bottega Louie,95,A,4.0,15795,$$,Italian
2128,Rawberri,93,A,4.0,219,$$,Juice Bars & Smoothies
2129,Lee's Sandwiches,91,A,3.0,163,$,Sandwiches
2130,George's Burgers,96,A,3.5,314,$,Burgers
2131,Downtown Kabob,94,A,3.0,46,$,Middle Eastern
2132,City Club LA,96,A,4.0,101,NA,Social Clubs
2133,Slusheeland,94,A,4.5,311,$,Ice Cream & Frozen Yogurt
2134,Nighthawk: Breakfast Bar,90,A,4.5,602,$$,Bars
2135,Master Burger,92,A,3.5,96,$,Burgers
2137,3rd Street Coffee,97,A,4.0,204,$,Coffee & Tea
2138,Kaldi Coffee and Tea,94,A,3.0,251,$,Coffee & Tea
2139,Western Doma Noodles,97,A,4.0,526,$,Korean
2140,BionicLand,97,A,4.0,229,$,Juice Bars & Smoothies
2141,New Flavors,90,A,3.5,208,$,Hawaiian
2143,Everson Royce Bar,95,A,4.5,644,$$,Bars
2145,Top Thai Cuisine,91,A,4.0,287,$$,Thai
2147,Dinosaur Coffee,96,A,4.0,480,$$,Coffee & Tea
2148,Malibu Burger Co,90,A,3.5,127,$$,Burgers
2149,Dialogue,96,A,4.5,75,$$$$,American (New)
2150,La Ranita Michoacana,90,A,4.0,54,$,Mexican
2151,Coach's Bar & Grill,90,A,4.5,62,$,Sports Bars
2152,El Pueblo Restaurant,97,A,4.0,61,$,Mexican
2153,Carnitas Michoacan,95,A,4.0,1135,$,Mexican
2154,SUGARFISH by sushi nozawa,97,A,4.0,547,$$$,Japanese
2155,Coffee Bean & Tea Leaf,96,A,4.0,147,$,Coffee & Tea
2158,Din Tai Fung,97,A,4.0,3453,$$,Taiwanese
2159,Lu & Pe Mexican Restaurant & Catering,96,A,4.5,168,$,Mexican
2160,Gindi Thai,93,A,4.0,515,$$,Thai
2162,Peppe's Pollo,91,A,4.0,68,$,Colombian
2163,McDonald's,90,A,2.0,77,NA,Fast Food
2165,The Legendary Restaurant,85,B,4.0,157,$$,Szechuan
2166,El Jacal,97,A,4.0,108,$$,Mexican
2167,Black Rabbit Rose,96,A,4.0,216,$$,Cocktail Bars
2168,CUP'S,90,A,4.5,49,$,Korean
2171,Embassy Suites by Hilton Arcadia - Pasadena Area,99,A,3.0,190,$$,Hotels
2172,Rebel Yell Bar & Steakhouse,95,A,4.5,118,$$,Steakhouses
2173,Paris Baguette,91,A,4.0,196,$,Bakeries
2174,Cupid's Hot Dogs,97,A,3.0,48,$,Hot Dogs
2175,Im Aroi Thai Cuisine,91,A,4.0,87,$$,Thai
2176,Boston Cream Donut,93,A,4.0,52,$,Donuts
2177,Island Eats Hale Aina,91,A,4.0,344,$,Hawaiian
2178,Ni Ni Bakery,90,A,3.5,67,$,Desserts
2180,Pondahan Restaurant,92,A,4.0,502,$$,Filipino
2181,Jade Wok,90,A,4.0,143,$,Chinese
2182,Frida Mexican Cuisine,97,A,2.5,278,$$,Mexican
2183,Valerio's Tropical Bake Shop,96,A,3.5,85,$,Bakeries
2184,Phlight,90,A,4.0,649,$$,Tapas Bars
2186,Mastro's Ocean Club,91,A,4.0,1182,$$$$,Seafood
2187,Scooter's Jungle - El Segundo,96,A,4.5,257,NA,Venues & Event Spaces
2188,Ohana BBQ,93,A,4.5,327,$$,Barbeque
2189,Belasco Theater,93,A,2.5,896,$$,Performing Arts
2190,Tokyo Central & Main,93,A,4.0,111,$$,International Grocery
2194,Flame Broiler,94,A,4.0,70,$,Asian Fusion
2195,ABC Donuts,97,A,4.5,75,$,Donuts
2196,Pomona Fish Market,96,A,4.0,220,$,Seafood
2197,Sun Hai Inn,94,A,4.0,118,$,Chinese
2198,Pollo Campero,97,A,2.5,81,$,Latin American
2199,Rancho Grande,95,A,4.5,218,$,Mexican
2200,India Sweet House,98,A,4.0,193,$,Indian
2201,El Caporal,94,A,4.5,134,$$,Mexican
2202,Bake Code,94,A,3.5,233,$,Bakeries
2203,Pet Food Express,98,A,5.0,106,NA,Pet Stores
2204,Lasik Eye Center,94,A,4.5,430,NA,Optometrists
2205,El Tepeyac Cafe,96,A,4.0,2054,$$,Mexican
2206,The Coffee Bean & Tea Leaf,95,A,4.0,114,$,Coffee & Tea
2207,8oz Poke,91,A,4.5,644,$$,Hawaiian
2208,Cafe Jack,90,A,3.0,184,$$,Asian Fusion
2209,El Pueblo Restaurant,90,A,4.5,115,$,Mexican
2210,Zankou Chicken,98,A,4.0,348,$$,Armenian
2212,Chicken Day,93,A,3.5,268,$$,Chicken Wings
2213,Yogurtland,96,A,4.0,72,$,Ice Cream & Frozen Yogurt
2214,Ike's Love & Sandwiches,96,A,4.0,100,$$,Sandwiches
2215,Cho Dang Tofu,93,A,4.0,638,$$,Korean
2217,El Cochinito Restaurant,90,A,4.0,640,$$,Cuban
2218,Percolate,100,A,4.5,243,$,Tea Rooms
2219,Dough Box Pizza & Bread,92,A,4.5,353,$$,Pizza
2222,Acs Security Industries,94,A,3.5,120,NA,Security Systems
2224,Mick's Sub Shop,94,A,4.5,92,$,Sandwiches
2225,Red 9,95,A,4.0,62,$$,Vietnamese
2226,Yxta Cocina Mexicana,92,A,4.0,979,$$,Mexican
2227,Aikoi Poke Burrito & Grill,80,B,4.0,128,$$,Poke
2228,Phoenix Food Boutique,93,A,3.5,302,$,Chinese
2229,Kura Revolving Sushi Bar,90,A,3.5,784,$$,Sushi Bars
2232,P.F. Chang's,91,A,3.5,602,$$,Chinese
2233,TeaPop,96,A,4.0,522,$,Art Galleries
2234,Good China,93,A,3.5,46,$,Chinese
2235,Kali Restaurant,95,A,4.5,410,$$$,American (New)
2237,Chronic Tacos,99,A,3.5,77,$,Mexican
2238,Rubio's Coastal Grill,96,A,3.5,144,$,Mexican
2239,The Gaslite,93,A,3.0,321,$$,Karaoke
2240,Rancheritas Mexican Grill,90,A,4.0,116,$,Mexican
2241,Robeks Juice,98,A,4.0,122,$,Juice Bars & Smoothies
2243,Bellaire Banquet Hall,98,A,3.5,44,NA,Venues & Event Spaces
2244,London Gastropub,90,A,3.0,441,$$,Gastropubs
2247,Royalty Juice Bar & Cafe,98,A,4.5,264,$$,Juice Bars & Smoothies
2248,Uovo,95,A,4.0,589,$$,Noodles
2249,Kai Ramen,94,A,4.5,588,$$,Ramen
2250,Jim's Burgers,94,A,4.0,129,$,Burgers
2251,Grannys Yogurt,90,A,4.5,112,$,Ice Cream & Frozen Yogurt
2253,Candle Light Bakery,99,A,3.5,49,$$,Bakeries
2254,Caffe Luxxe,95,A,4.5,78,$$,Coffee & Tea
2255,Old Place Restaurant,95,A,4.5,896,$$,American (Traditional)
2256,Clementine,94,A,4.0,971,$$,Bakeries
2258,Jerry's Pizza,90,A,4.0,204,$,Pizza
2259,Caffé bene,99,A,3.0,258,$,Cafes
2260,Blosom Bento,90,A,3.5,44,$,Japanese
2261,New Moon,98,A,4.0,638,$$,Chinese
2262,Leonor's Vegetarian Mexican Restaurant,96,A,4.0,445,$,Mexican
2264,Fiesta Feast,97,A,4.0,91,$,Mexican
2265,The Hamburger Hamlet,93,A,3.5,397,$$,Burgers
2266,Osteria Mozza,95,A,4.0,2592,$$$$,Italian
2268,Big Time Burgers,99,A,4.0,72,$,Burgers
2269,Pa Ord Zapp Ver,90,A,3.5,63,$$,Thai
2270,The Grilled Cheese Factory,97,A,3.5,149,$,American (New)
2271,Tokyo Fast Food,97,A,4.0,225,$,Japanese
2272,Terroni,93,A,3.5,1072,$$,Italian
2273,Carl's Jr.,97,A,1.5,49,$,Fast Food
2274,Orange Tree Cafe,93,A,4.0,120,$,Juice Bars & Smoothies
2275,Artisan Cheese Gallery,92,A,4.0,648,$$,Cheese Shops
2277,Harbour Japanese Restaurant,95,A,4.0,498,$$,Japanese
2278,La Canada Flintridge Country Club,96,A,4.5,121,NA,Country Clubs
2279,Shangri-La Hotel,92,A,2.5,397,$$$,Hotels
2282,The Green Leaf Thai Cuisine,99,A,4.5,451,$$,Thai
2283,Un Mundo De Sabor #3,93,A,4.0,45,$,Juice Bars & Smoothies
2284,Canyon City Barbeque,97,A,4.0,579,$$,Barbeque
2285,Second Story Restaurant,93,A,4.0,277,$$,American (New)
2287,Mi Tierra Restaurant,92,A,4.0,52,$,Mexican
2288,Blue Moon Lounge,97,A,4.0,80,$,Lounges
2289,Katsuya Hollywood,97,A,3.5,1764,$$$,Japanese
2291,Chris's Hamburgers,96,A,4.5,78,$,American (Traditional)
2293,Luizon Mariscos y Sushi,90,A,3.5,66,$$,Seafood
2295,Simply Salad,91,A,4.0,427,$,Salad
2296,Q&Q Hawaiian BBQ,97,A,4.0,230,$,Hawaiian
2297,Moun Of Tunis Restaurant,97,A,4.0,238,$$,Moroccan
2298,D J Bibingkahan,90,A,2.5,91,$,Filipino
2299,Nordstrom,94,A,4.0,48,$$$,Men's Clothing
2300,BAR Ama,92,A,4.0,1103,$$,Tex-Mex
2301,Togo's Eatery,95,A,3.5,45,$,Sandwiches
2302,Nha Trang Noodle House,85,B,4.0,319,$,Vietnamese
2303,Applebee's Grill + Bar,96,A,3.0,148,$$,American (Traditional)
2304,JJ's Sandwich Shop,92,A,4.5,194,$,Sandwiches
2305,Robbie Mac's Pizza,94,A,3.5,142,$$,Pizza
2306,Public School 213,93,A,3.5,703,$$,Bars
2307,Blue Star Donuts,95,A,3.5,163,$$,Donuts
2308,Pacific Theatres Glendale 18,94,A,3.0,561,NA,Cinema
2309,Chin Chin,91,A,3.0,374,$$,Chinese
2310,Joan & Sisters Restaurant,94,A,4.0,57,$$,Caribbean
2311,Mediterranean Triangle,93,A,4.0,163,$,Mediterranean
2313,Vegan House Thai Bistro,98,A,4.0,89,$$,Thai
2316,Maui Chicken & Poke,92,A,3.5,211,$,Hawaiian
2317,Pizza Hut,94,A,2.5,56,NA,Pizza
2318,Cyber Yogurt,98,A,4.5,127,$,Ice Cream & Frozen Yogurt
2319,Matsumoto,95,A,4.5,78,$$$$,Sushi Bars
2320,Meizhou Dongpo Restaurant,90,A,3.0,646,$$$,Szechuan
2321,The Gallery Restaurant,92,A,4.0,293,$$$,Seafood
2322,Taqueria El Tapatio,94,A,4.0,297,$,Mexican
2323,Qin West Noodle,85,B,3.5,55,NA,Chinese
2325,Gelson's Market,83,B,3.5,195,$$$,Grocery
2326,Ben & Jerry's,96,A,3.5,44,$,Ice Cream & Frozen Yogurt
2327,Le Pain Quotidien,98,A,3.5,202,$$,Coffee & Tea
2329,Oni Hot Pot,95,A,4.5,70,NA,Taiwanese
2330,Bowl Thai,90,A,4.5,835,$$,Thai
2333,Divina Cucina,94,A,4.0,342,$$,Italian
2334,Donut Queen,96,A,4.5,45,$,Bakeries
2335,Andante Coffee Roasters,80,B,4.5,73,$$,Coffee Roasteries
2336,Johnny's Shrimp Boat,94,A,3.5,47,$,Seafood
2337,My Home Chinese Restaurant,91,A,4.0,207,$,Chinese
2338,El Espino Restaurant,97,A,3.0,46,$,Salvadoran
2339,Victoria's Tacos & Grill,91,A,4.0,463,$,Breakfast & Brunch
2340,Fabio's Pizza & Italian Restaurant,90,A,4.0,66,$,Pizza
2341,Franklin Canyon Park,100,A,3.5,251,NA,Parks
2342,Banana Bay Restaurant,90,A,3.5,2631,$$,Thai
2343,Page 71 Lounge,92,A,3.0,304,$$,Lounges
2344,Pita Hut,96,A,4.5,64,$$,Mediterranean
2345,Weiler's West Hills Deli,93,A,3.5,158,$$,Delis
2347,Rosemead Park,99,A,4.0,70,NA,Parks
2349,Nagila Kosher Pizza & Salads,94,A,3.5,186,$$,Pizza
2350,Raspado Xpress,93,A,3.0,71,$,Mexican
2351,BJ's Restaurant & Brewhouse,94,A,2.5,636,$$,American (New)
2353,Pete's Burger,94,A,3.5,120,$,Burgers
2355,Plan B,92,A,3.5,59,$$,Adult Entertainment
2356,The T Room,96,A,4.5,302,$$,Tea Rooms
2359,Nonna's Empanadas,91,A,4.0,824,$,Empanadas
2360,Eagle Russian and Armenian Cuisine,96,A,4.5,160,$$,Mediterranean
2361,Sheraton Agoura Hills Hotel,95,A,3.0,183,$$,Hotels
2363,Rockies Frozen Yogurt,99,A,4.5,159,$,Ice Cream & Frozen Yogurt
2365,Three Flames Mongolian Bar-B-Q,95,A,3.5,174,$$,Barbeque
2366,Bangla Bazar & Restaurant,92,A,3.5,52,$,Bangladeshi
2368,Jongewaard's Bake n Broil,95,A,4.0,2020,$$,American (Traditional)
2369,Klatch Coffee,95,A,4.5,89,$$,Coffee & Tea
2370,Mariscos Jalisco,92,A,4.5,698,$,Mexican
2371,Cleo,91,A,4.0,1677,$$$,Mediterranean
2372,Raku Teriyaki,94,A,4.5,232,$,Japanese
2373,Omelette & Waffle Shop,90,A,4.0,850,$$,Breakfast & Brunch
2374,Erewhon Market,90,A,4.0,220,$$$,Organic Stores
2375,McDonald's,98,A,1.5,82,$,Burgers
2377,It's Boba Time,91,A,4.0,93,$,Bubble Tea
2379,The Donut Palace,93,A,4.0,48,$,Donuts
2380,Myung Dong Kyoja,94,A,4.0,1121,$$,Korean
2381,Walker's Cafe,90,A,3.0,144,$,Coffee & Tea
2382,Papa Cristo's,73,C,4.5,1784,$$,Greek
2383,Juice Stop,96,A,4.0,79,$,Juice Bars & Smoothies
2384,Carambas,97,A,4.0,63,$,Desserts
2385,Asianya,94,A,3.5,192,$$,Asian Fusion
2386,The Roof on Wilshire,90,A,3.5,1275,$$,American (New)
