,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
2171,Kale & Quinoa Vegan Cafe',81,B,4.0,216,$$,Vegan
2172,Street Level Cafe,96,A,4.5,184,$$,Cafes
2173,Nevera Juice Bar,94,A,4.5,189,$,Juice Bars & Smoothies
2174,TOT / Teishokuya of Tokyo,91,A,3.5,797,$$,Japanese
2175,Bianca's Deli & Café,98,A,4.5,125,$,Delis
2176,Cupid's Hot Dogs,98,A,4.0,142,$,Hot Dogs
2177,Hyatt Place Los Angeles/LAX/El Segundo,94,A,3.5,131,$$,Hotels
2178,Taqueria El Tapatio,92,A,4.5,168,$,Mexican
2179,City Kitchen,86,B,4.5,102,$$,Cafes
2180,Poke Bar,94,A,4.0,292,$$,Hawaiian
2181,Rutabegorz,90,A,4.0,703,$$,Wraps
2182,Saeng Saeng Gimbap & Snack,93,A,2.5,47,$,Korean
2183,Ani Bakery,98,A,4.5,43,$,Bakeries
2184,Walter's Cafe,90,A,4.5,390,$$,Breakfast & Brunch
2185,Bagelworks Cafe,96,A,4.0,93,$,Bagels
2186,Pine Tree Restaurant,95,A,3.0,113,$$,Barbeque
2187,Tribal Cafe,90,A,4.0,701,$,Juice Bars & Smoothies
2188,Berri's Pizza,80,B,3.5,242,$$,Salad
2189,Tomodachi Sushi,90,A,3.5,437,$$,Sushi Bars
2190,5.2 Patio,97,A,4.0,143,$,Desserts
2191,Philly's Best,97,A,4.0,406,$,Cheesesteaks
2192,Knollwood Country Club,97,A,4.0,83,NA,Country Clubs
2193,El Criollo,96,A,4.0,251,$$,Cuban
2194,Donut Star,91,A,3.5,57,$,Donuts
2195,Fresh & Meaty Burgers,92,A,3.5,60,NA,Burgers
2196,Mikkeller DTLA,96,A,4.0,335,$$,American (New)
2197,Leelin Bakery & Cafe,92,A,4.0,89,$,Filipino
2198,Veggie Grill,98,A,4.0,542,$$,American (New)
2199,Los Burritos,95,A,3.5,111,$,Mexican
2200,Louise's Trattoria,94,A,3.5,248,$$,Italian
2201,Casa Del Rey,92,A,3.5,177,$$,Mexican
2202,The Spot Cafe & Lounge,98,A,4.0,180,$,Lounges
2203,Nina's Cafe,92,A,4.5,359,$,French
2204,Bareburger,95,A,4.0,378,$$,Burgers
2205,Red Top Kitchen,95,A,4.5,240,$,Vietnamese
2206,Nini Bakery,92,A,4.0,80,$,Bakeries
2207,Smoky Doky Barbecue,96,A,4.5,110,$$,Barbeque
2208,Teriyaki Express,91,A,4.0,55,$,Japanese
2209,Buffalo Wild Wings,94,A,2.0,532,$$,Chicken Wings
2210,Takami Sushi & Robata Restaurant,92,A,3.5,1972,$$$,Sushi Bars
2211,Al Chile Pelon Mexican Food,90,A,3.5,134,$,Mexican
2212,Cielito Lindo,93,A,4.0,698,$,Mexican
2213,Jersey Mike's Subs,90,A,3.5,77,$,Fast Food
2214,El Grullense,90,A,4.5,82,$,Mexican
2215,Demitasse Santa Monica,95,A,4.0,364,$$,Coffee & Tea
2216,85°C Bakery Cafe,95,A,3.5,72,$,Coffee & Tea
2217,Square Bar Cafe,94,A,3.0,84,$$,Coffee & Tea
2218,Lollicup,90,A,3.0,89,$,Coffee & Tea
2219,Hisaya Kyoto Roasted Chestnuts,95,A,4.0,199,$,Coffee & Tea
2220,Oomasa,91,A,4.0,1209,$$,Japanese
2221,SOTTA,90,A,4.5,281,$$,Mediterranean
2222,Yogis Grill,97,A,4.0,124,$,Sushi Bars
2223,Stox Restaurant & Bakery,92,A,3.5,272,$$,Bakeries
2224,Genever,98,A,5.0,45,$$,Lounges
2225,Honeyboba,84,B,3.0,221,$,Coffee & Tea
2226,Dickey's Barbecue Pit,97,A,3.5,362,$$,Barbeque
2227,Jimmy Dean's Charbroiled Burgers,99,A,3.0,197,$,Burgers
2228,Nachos Lab,97,A,4.0,192,$$,Mexican
2229,Isaac's Cafe,98,A,4.5,326,$,Mexican
2230,Au79 Teahouse,97,A,3.5,728,$,Taiwanese
2231,Avila's El Ranchito Mexican Restaurant,95,A,4.5,470,$$,Mexican
2232,Destination Seafood House,92,A,4.0,151,$$,Seafood
2233,Co-opportunity Market & Deli,97,A,4.0,354,$$,Health Markets
2234,Bread & Butter,93,A,4.0,155,$$,Sandwiches
2235,The Getty Villa,98,A,4.5,1246,NA,Botanical Gardens
2236,Tagine Beverly Hills,90,A,4.0,822,$$$,Moroccan
2237,Chateau Marmont,91,A,3.5,712,$$$,Hotels
2238,Foodlab,94,A,4.0,601,$$,Coffee & Tea
2239,McDonald's,98,A,2.5,79,$,Fast Food
2240,Don Antonio's,97,A,3.5,1164,$$,Mexican
2241,Kaido,90,A,4.0,283,$$,Sushi Bars
2242,Las Perlas,92,A,4.0,667,$$,Lounges
2243,Muse Karaoke,90,A,3.5,50,$,Karaoke
2244,The Oaks Gourmet,94,A,4.0,651,$$,Specialty Food
2245,Kalbis Grill,92,A,4.5,181,$$,Barbeque
2246,Stonefire Grill,90,A,4.0,639,$$,American (Traditional)
2247,Honda Ya Izakaya,94,A,3.5,1356,$$,Izakaya
2248,El Buen Gusto,94,A,4.0,147,$,Salvadoran
2249,Starbucks,96,A,3.0,107,$,Coffee & Tea
2250,NORMS Restaurant,98,A,3.0,313,$,American (Traditional)
2251,Bagel Broker,94,A,4.5,685,$,Bagels
2252,TOMS,93,A,4.0,251,$$,Shoe Stores
2253,El Pollo Loco,97,A,3.0,46,$,Fast Food
2254,Osuna's Restaurant,96,A,3.5,241,$$,Mexican
2255,Scopa Italian Roots,91,A,4.0,932,$$$,Italian
2256,Max's Restaurant - Glendale,93,A,3.5,804,$$,Filipino
2257,Crowne Plaza Redondo Beach and Marina,96,A,3.5,288,$$,Hotels
2258,Angel Stadium of Anaheim,94,A,4.0,1372,NA,Stadiums & Arenas
2259,Taqueria Los Padilla,96,A,4.5,156,$,Mexican
2260,Cafe Oaxaca,97,A,4.5,55,$,Coffee & Tea
2261,Cookie Good,95,A,4.5,395,$$,Bakeries
2262,Edible Arrangements,98,A,2.0,45,$$,Florists
2263,The Boy & The Bear,94,A,4.5,105,$$,Coffee Roasteries
2264,La Parrilla Mexicana,91,A,3.5,127,$$,Mexican
2265,Umami Burger - Santa Monica,92,A,4.0,2440,$$,Burgers
2266,La Palma,91,A,4.5,110,$,Mexican
2267,Howlin' Ray's,95,A,4.5,4308,$$,Southern
2268,Sabor A Mexico,94,A,3.5,71,$,Mexican
2269,The Basement Cafe,95,A,4.0,45,$,Cafes
2270,Mexicatessen,95,A,4.0,137,$,Mexican
2271,Frida Restaurant,90,A,3.0,1825,$$,Mexican
2272,CatCafe Lounge,99,A,5.0,61,$$,Pet Adoption
2273,California Poke House,96,A,4.0,197,$$,Poke
2274,BJ's Restaurant & Brewhouse,95,A,3.0,680,$$,American (New)
2275,El Trocadero Mesquite Steakhouse,97,A,3.0,200,$$,Mexican
2276,Dolce Bistro & Bakery,94,A,4.0,1382,$$,Bakeries
2277,The Veggie Grill,91,A,4.0,895,$$,Vegetarian
2278,Le Chene French Cuisine,95,A,3.5,245,$$$,French
2279,Green Cottage,92,A,4.0,653,$$,Mediterranean
2280,ZingGa Grill,99,A,4.5,295,$,Korean
2281,Amazebowls,100,A,4.5,169,$,Food Trucks
2282,Blaze Fast Fire'd Pizza,94,A,4.0,195,$,Salad
2283,Cha Cafe,93,A,4.0,983,$,Coffee & Tea
2284,Laemmle Town Center 5,98,A,3.5,94,NA,Cinema
2285,Onishicho Ramen,93,A,4.0,662,$,Japanese
2286,Lucky Strike Live- Hollywood,99,A,3.0,503,$$,Bowling
2287,California Yacht Club,90,A,4.0,49,NA,Boating
2288,The Crab Shack,91,A,4.0,215,$$,Seafood
2289,Panera Bread,96,A,3.0,410,$,Sandwiches
2290,Cafe Haus,93,A,3.5,344,$,Desserts
2291,Creamistry,94,A,4.0,270,$$,Desserts
2292,Pirozzi's Italian Deli,93,A,4.0,117,$,Italian
2293,George's Greek Cafe,94,A,4.5,1964,$$,Greek
2294,Ho Ho Kitchen,91,A,4.0,43,$,Chinese
2295,Sianto's Bakery Cafe,91,A,4.5,257,$,Mediterranean
2296,Firehouse Restaurant,95,A,4.0,746,$$,Greek
2297,Circus Sandwich Shop,94,A,4.0,59,$,Sandwiches
2298,The MV Grab and Go,97,A,4.0,63,$$,American (New)
2299,Dickey's Barbecue Pit,95,A,3.5,283,$$,Barbeque
2300,Wok Experience,90,A,4.0,123,$,Chinese
2301,Milkfarm,95,A,4.5,182,$$,Cheese Shops
2302,La Chouquette,98,A,4.5,134,$$,Bakeries
2303,Fortune Express,97,A,3.0,55,$,Chinese
2304,Rock'N Fish,95,A,3.5,1025,$$,Seafood
2305,Cal Bowl,98,A,3.0,131,NA,Bowling
2306,Cruzita's Deli and Cafe,97,A,5.0,197,$,Cafes
2307,North Italia,96,A,4.5,1500,$$,Pizza
2308,Fireplace Solutions The Chimney Sweeper,97,A,4.5,124,NA,Chimney Sweeps
2309,Torihei,90,A,4.0,583,$$,Japanese
2310,Pollo Gordo,94,A,3.5,49,$,Mexican
2311,Fist of Fusion,97,A,4.0,156,$$,Asian Fusion
2312,Sports Harbour,90,A,4.0,66,$$,Sports Bars
2313,Ventura West Car Wash,99,A,3.0,269,NA,Car Wash
2314,The Gourmet Soup Kitchen,99,A,5.0,102,$,Soup
2315,Sonny's Hideaway,95,A,4.0,360,$$,Cocktail Bars
2316,Izakaya Sasaya,93,A,4.0,445,$$,Izakaya
2317,Board House Coffee,97,A,4.0,111,$,Coffee & Tea
2318,Ohana Hawaiian BBQ,90,A,3.0,130,$,Hawaiian
2319,The Cajun Bayou,91,A,4.0,67,$$,Cajun/Creole
2320,President Thai Cafe,95,A,4.0,513,$$,Thai
2321,Lily's Tacos,94,A,3.5,110,$,Mexican
2322,Neno's Norooz,93,A,4.0,155,$$,Persian/Iranian
2323,Hana Kitchen Azusa,83,B,4.0,137,$,Asian Fusion
2324,Yogurtland,94,A,4.0,203,$,Ice Cream & Frozen Yogurt
2325,Killer Noodle Tsujita,91,A,4.0,473,$$,Ramen
2326,Whole Foods Market 365,95,A,3.5,103,$$,Grocery
2327,Miya Sushi,97,A,4.5,334,$$,Sushi Bars
2328,Hotel Mdr A Doubletree Hotel,97,A,3.5,142,$$,Hotels
2329,Whisper Lounge,93,A,4.0,442,$$,Lounges
2330,Tasty Donuts and Cafe,95,A,4.0,104,$,Donuts
2331,The Hive,90,A,4.5,484,$$,Juice Bars & Smoothies
2332,Los 3 Pollos,96,A,4.0,57,$,Mexican
2333,Alchemist Coffee Project,96,A,4.0,946,$$,Coffee & Tea
2334,Ladybug Tea House,85,B,4.0,548,$,Coffee & Tea
2335,Pho 22,96,A,3.0,225,$,Vietnamese
2336,The Golden Owl,96,A,4.5,304,$,Burmese
2337,The Noodle,87,B,2.5,283,$$,Noodles
2338,Osteria Venice West,90,A,4.5,428,$$$,Pizza
2339,Thai Valley,97,A,4.0,108,$$,Thai
2340,Freshway Pizza,96,A,4.0,49,$$,Pizza
2341,Fairfield Inn & Suites By Marriott,99,A,4.0,82,$$,Hotels
2342,LAX Terminal 2,97,A,2.5,99,NA,Airport Terminals
2343,Wendy's Place,95,A,4.0,325,$,Diners
2344,BROKEN MOUTH | Lee's Homestyle,97,A,5.0,366,$,Asian Fusion
2345,El Patron,96,A,3.5,722,$$,Mexican
2346,Blaze Fast-Fire'd Pizza,93,A,3.0,144,$$,Salad
2347,El Azteca Taqueria,87,B,3.0,43,$,Mexican
2348,Ronin Pest Control,96,A,4.5,489,NA,Pest Control
2349,Al-Noor,95,A,4.5,795,$$,Indian
2350,Appu's Cafe,98,A,5.0,437,$,Vegan
2351,Gelato-go - Beverly Hills,94,A,5.0,52,$$,Gelato
2352,Peking Restaurant,94,A,4.0,396,$$,Chinese
2353,Maple Block Meat Co,90,A,4.0,1056,$$,Barbeque
2354,Whole Foods Market,98,A,3.0,302,$$$,Grocery
2355,Honda Of Hollywood,94,A,3.5,390,NA,Car Dealers
2356,Made by Meg,97,A,4.5,80,$$,American (New)
2357,Bishamon Japanese Restaurant & Karaoke Lounge,90,A,3.5,266,$$,Karaoke
2358,Pier69 AYCE SUSHI,97,A,4.0,208,$$,Korean
2359,Umami Burger - Arts District,88,B,3.5,617,$$,American (New)
2360,Pollos Kikiryki,97,A,3.5,233,$$,Peruvian
2361,New Lucky,91,A,3.5,233,$$,Seafood
2362,China Tasty & BBQ,90,A,3.5,46,$$,Chinese
2363,Hot Spicy Dip,85,B,4.5,153,$$,Hot Pot
2364,Boba Master,98,A,4.0,143,$,Bubble Tea
2365,Zelda's Corner,91,A,4.5,427,$,Sandwiches
2366,Golden Pouch,94,A,4.0,611,$$,Dim Sum
2367,TownePlace Suites by Marriott Los Angeles LAX/Manhattan Beach,98,A,2.5,87,$$,Hotels
2368,RJM Mexican Grill,92,A,4.5,290,$,Mexican
2369,Chyn King,90,A,3.0,255,$$,Chinese
2370,Winsome,93,A,3.5,400,$$,American (New)
2371,Juanito's Tamales,92,A,3.5,82,$,Mexican
2372,Omni Los Angeles Hotel at California Place,96,A,4.0,622,$$$,Hotels
2373,Hyatt House Los Angeles - LAX - Manhattan Beach,91,A,3.0,104,$$,Hotels
2374,Moore's Delicatessen,95,A,3.5,312,$$,Delis
2375,Pablito's Kitchen,95,A,4.5,662,$$,Peruvian
2376,Jeni's Splendid Ice Creams,98,A,4.5,133,$$,Ice Cream & Frozen Yogurt
2377,The Alumni Sports Restaurant,95,A,4.5,82,$,Sports Bars
2378,Luigi al Teatro,91,A,4.5,112,$$$,Italian
2379,Cheetahs,97,A,3.0,76,$$,Adult Entertainment
2380,Sweet Retreat Donuts,96,A,4.5,283,$,Donuts
2381,Olympic Cafe - House of Breakfast,92,A,3.5,231,$,Breakfast & Brunch
2382,Border Grill Downtown LA,90,A,3.5,923,$$,Mexican
2383,Connie & Ted's,94,A,4.0,1717,$$$,Seafood
2384,Moon Juice,97,A,4.5,52,$$$,Juice Bars & Smoothies
2385,Smorgasburg,92,A,4.0,800,$$,Flea Markets
2386,Georgie's Mediterranean Cuisine,93,A,4.5,717,$,Mediterranean
2387,Seashore Chinese Restaurant,90,A,3.5,214,$$,Chinese
2388,Cafe Rio,91,A,3.0,553,$,Mexican
2389,The Vegan Joint,95,A,4.0,774,$,Vegan
2390,Curry House,92,A,3.5,899,$$,Japanese Curry
2391,Salad Farm,90,A,3.5,330,$$,Sandwiches
2392,Poquito Mas,96,A,3.0,183,$,Mexican
2393,Shirin Bakery,94,A,5.0,221,$$,Bakeries
2394,It's Boba Time,92,A,4.0,62,$,Shaved Ice
2395,Fahrenheit LA,93,A,4.5,92,$,Pizza
2396,Kabab Way,90,A,4.0,365,$,Middle Eastern
2397,The Jeremy West Hollywood,95,A,4.0,81,$$$,Hotels
2398,The Varnish,99,A,4.0,1129,$$,Lounges
2399,Cathedral of Our Lady of the Angels,96,A,4.0,199,NA,Churches
2400,Aloha Sushi,95,A,4.5,205,$$,Japanese
2401,Miyako Sushi,94,A,4.0,276,$$,Sushi Bars
2402,Lot 1 Cafe,93,A,4.0,241,$$,Music Venues
2403,The Edison,94,A,3.5,2988,$$$,Cocktail Bars
2404,Bravo's Charburgers,92,A,4.0,139,$,Burgers
2405,Pizzeria Mozza,94,A,4.0,3994,$$,Pizza
2406,Mama Hong's Vietnamese Kitchen,90,A,4.0,791,$$,Vietnamese
2407,25 Degrees,91,A,3.5,1805,$$,Burgers
2408,Truman House Tavern,97,A,4.5,156,$$,Gastropubs
2409,Target,98,A,3.0,460,$$,Department Stores
2410,Wingstop,92,A,2.5,81,$$,Chicken Wings
2411,Bluewater Grill - Avalon,82,B,4.0,1364,$$,Seafood
2412,Gatten Sushi,91,A,3.0,400,$$,Sushi Bars
2413,Grow DTLA,93,A,4.0,49,$$,Organic Stores
2414,Lajamaya Salvadorean Restaurant,92,A,3.5,73,$,Latin American
2415,Lechon de Manila,92,A,4.5,161,$,Filipino
2416,Uncle Tetsu Japanese Cheesecake,83,B,3.5,1007,$,Japanese
2417,Bootleg Bar & Theater,97,A,3.5,242,$,Music Venues
2418,Tj's Submarines,99,A,4.0,182,$,Sandwiches
2419,Dragon Garden Chinese Cuisine,90,A,4.0,75,$,Chinese
2420,Love Sushi,90,A,3.5,196,$$,Sushi Bars
2421,Lazy Brewing Company,93,A,4.5,103,$,Coffee & Tea
2422,Hennessey's Tavern,95,A,3.5,716,$$,Irish
2423,The Claremont Club,94,A,3.5,107,NA,Gyms
2424,Jenny's Thai Restaurant,94,A,3.5,117,$,Thai
2425,Los Balcones,94,A,3.5,386,$$,Peruvian
2426,Patty's Cafe,94,A,4.5,100,$,Mexican
2427,Tierra Mia Coffee,97,A,4.0,528,$,Coffee & Tea
2428,"Laurent's ""Le"" Coffee Shop",99,A,4.5,78,$,Coffee & Tea
2429,Kai Ramen Alhambra,90,A,4.0,635,$$,Ramen
2430,L & L Hawaiian BBQ,94,A,3.0,150,$,Hawaiian
2431,ONE80 PIZZERIA,93,A,4.0,66,$$,Pizza
2432,R & R Soul Food Restaurant,91,A,3.5,422,$$,Soul Food
2433,Las Anitas Restaurant,96,A,3.5,173,$$,Mexican
2434,La Casita Olvera,90,A,4.5,577,$$,Mexican
2435,Dan Tana's,93,A,3.5,764,$$$,Italian
2436,Indra Restaurant,91,A,3.5,194,$$,Thai
2437,Pasta Roma,93,A,3.5,393,$,Italian
2438,Guelaguetza Restaurante,97,A,4.0,1796,$$,Mexican
2439,Pressed Juicery,99,A,4.0,107,$$,Juice Bars & Smoothies
2440,The Coffee Bean & Tea Leaf,92,A,3.0,89,$,Coffee & Tea
2441,The Pancake Factory,95,A,3.5,211,$$,Breakfast & Brunch
2442,Halal Boys,96,A,4.5,82,$$,Mediterranean
2443,Tak-e sushi & rolls,84,B,4.5,48,$$,Sushi Bars
2444,La Maria,96,A,4.0,287,$$,Colombian
2445,Kountry Folks,90,A,4.0,290,$,Breakfast & Brunch
2446,Tomboy's World Famous Chili Hamburgers,94,A,4.0,172,$,Burgers
2447,Urbane Cafe,98,A,4.5,513,$,Sandwiches
2448,Bagel Factory,95,A,3.5,125,$,Coffee & Tea
2449,Pho Hana Vietnamese Cuisine,95,A,3.5,257,$,Vietnamese
2450,Fruiggies,90,A,3.5,63,$,Juice Bars & Smoothies
2451,Ruby BBQ Food,95,A,4.0,73,$,Barbeque
2452,Gangnam Korean BBQ,90,A,3.5,307,$$,Korean
2453,California Science Center,99,A,4.0,1373,NA,Children's Museums
2454,A&W Seafood Restaurant,90,A,3.5,460,$$,Seafood
2455,Dong Nae Gil,92,A,4.0,54,$$,Korean
2456,Half & Half Good Old Time,98,A,4.0,168,$,Taiwanese
2457,Valley Produce Market,97,A,3.5,159,$,Grocery
2458,G&K Burgers,93,A,3.5,87,$,Burgers
2459,Rainbow Donuts,94,A,4.0,93,$,Bakeries
2460,Bud's Deli,96,A,3.5,135,$$,Delis
2461,Pizza Studio,93,A,4.0,206,$,Pizza
2462,Waterlily Cafe,97,A,3.0,91,$$,Coffee & Tea
2463,Green Zone,92,A,4.0,158,$$,Asian Fusion
2464,Iroha Sushi of Tokyo,90,A,4.0,941,$$$,Sushi Bars
2465,Pastries By Edie,94,A,4.0,310,$$,Bakeries
2466,The Yoga Collective,97,A,4.5,221,NA,Yoga
2467,Lil' Simmzy's,91,A,4.0,117,$$,Bars
2468,Barone's,93,A,3.5,659,$$,Italian
2469,Nova's Grill,95,A,3.5,244,$,Fast Food
2470,The Source Cafe,96,A,4.0,425,$$,Juice Bars & Smoothies
2471,Halfway House Cafe,95,A,4.0,164,$$,American (Traditional)
2472,Deli Sis,90,A,4.5,77,$,Delis
2473,Arto's Broadway Deli,95,A,4.5,52,$,Delis
2474,Yalla Mediterranean,93,A,4.0,306,$$,Mediterranean
2475,The Galley,92,A,3.5,404,$$,Seafood
2476,Q Sushi,96,A,4.0,195,$$$$,Japanese
2477,Vincenti Ristorante,95,A,4.0,193,$$$,Italian
2478,La Tapatia Mexican Grill,87,B,4.5,300,$,Mexican
2479,Toca Madera,92,A,4.0,1585,$$$,Cocktail Bars
2480,Mimi's Cafe,96,A,3.0,406,$$,Breakfast & Brunch
2481,Cafe Spot,90,A,3.0,179,$$,Coffee & Tea
2482,My Father's BBQ,92,A,3.5,365,$$,Southern
2483,Cheng Du Restaurant,91,A,3.5,291,$$,Chinese
2484,S & P Restaurant & Sports Bar,90,A,3.5,243,$$,Sports Bars
2485,Jamba Juice,98,A,3.5,70,$,Juice Bars & Smoothies
2486,Sugar Suite,96,A,3.5,107,$,Bars
2487,Urth Caffé - Santa Monica,92,A,4.0,3069,$$,Breakfast & Brunch
2488,Max's Mexican Cuisine,95,A,4.0,704,$$,Mexican
2489,CoCo Fresh Tea & Juice,97,A,3.5,140,$,Coffee & Tea
2490,Cafe Sierra,93,A,3.5,760,$$$,American (New)
2491,Ramona's Mexican Food Products,97,A,3.5,66,$,Mexican
2492,Jonathan Club,90,A,4.0,93,NA,Venues & Event Spaces
2493,Mariscos Vallarta,95,A,4.0,106,$$,Seafood
2494,Ostioneria El Compa,94,A,4.5,93,$$,Mexican
2495,sweetgreen,96,A,4.0,125,$$,Salad
2496,It's Boba Time,95,A,4.0,732,$,Coffee & Tea
2497,Fat Dog,91,A,4.0,541,$$,American (New)
2498,California Chicken Cafe,98,A,3.5,702,$$,American (New)
2499,U2 Cafe & BBQ,83,B,3.5,287,$,Chinese
2500,Golden Farms,90,A,2.5,77,$$,Grocery
2501,Yamato Restaurant,93,A,3.0,394,$$,Japanese
2502,I Love Boba,100,A,4.0,221,$,Coffee & Tea
2503,China Bowl Express,93,A,4.0,61,$,Chinese
2504,Ludingji Noodles,90,A,4.0,47,$$,Chinese
2505,One Zo,90,A,3.5,423,$,Bubble Tea
2506,Nelly's Mexican Food,96,A,4.5,109,$,Mexican
2507,Igloo Parlor,96,A,4.0,380,$$,Desserts
2508,Philly West Bar & Grill,97,A,4.0,206,$,American (Traditional)
2509,T TO TEA,96,A,4.5,210,$,Bubble Tea
2510,Mendocino Farms,98,A,4.5,710,$$,Sandwiches
2511,El Buen Gusto Restaurant,93,A,3.5,389,$,Salvadoran
2512,The Lobster Trap,81,B,4.0,1494,$$,Seafood
2513,Philipo's Pizza & Pasta,92,A,4.5,215,$,Pizza
2514,Nina's Mexican Food,97,A,4.0,304,$,Mexican
2515,Golden Bowl,90,A,3.5,98,$,Fast Food
2516,Glendale Centre Theatre,97,A,4.5,113,NA,Performing Arts
2517,Cinco De Mayo,90,A,3.5,563,$,Mexican
2518,Applebee's Grill + Bar,98,A,2.5,290,$$,American (Traditional)
2519,PIPS On La Brea,90,A,3.5,389,$$,Jazz & Blues
2520,Frank N Hanks,93,A,4.0,278,$,Dive Bars
2521,Dave's Hot Chicken,99,A,4.5,1193,$$,Chicken Shop
2522,Golden Wok,92,A,3.0,51,$,Chinese
2523,Beeps Fast Food,90,A,4.0,605,$,Fast Food
2524,Mama Lu's Dumpling House,84,B,4.0,2223,$,Chinese
2525,Daichan,92,A,4.5,837,$$,Japanese
2526,The Canyon Club,96,A,2.5,437,$$,Music Venues
2527,Waikiki Hawaiian Grill,90,A,4.0,176,$,Hawaiian
2528,Ruby's Diner,91,A,3.5,182,$$,Diners
2529,Blaze Fast-Fire'd Pizza,94,A,4.0,223,$,Salad
2530,El Pollo Loco,98,A,1.5,44,$,Fast Food
2531,Cabbage Patch,94,A,4.0,389,$$,American (New)
2532,Jinky's Kanan Cafe,97,A,3.5,476,$$,Breakfast & Brunch
2533,Ivy At The Shore,90,A,3.0,581,$$$,American (New)
2534,Papa John's Pizza,97,A,2.0,53,$$,Pizza
2535,California Seafood Pub,97,A,4.0,92,$$,Cajun/Creole
2536,Blue Star,92,A,3.5,509,$$,Donuts
2537,Subway,97,A,2.5,56,$,Fast Food
2538,El Buen Gusto,94,A,4.0,138,$$,Mexican
2539,Shancheng Lameizi,93,A,3.5,205,$$,Szechuan
2540,Bangkok Grill,91,A,4.0,313,$,Thai
2541,Los Angeles County Museum of Art,97,A,4.5,1753,NA,Art Museums
2542,The Virgil,94,A,4.0,271,$$,Lounges
2543,XINJIANG BBQ,94,A,4.0,60,$$,Barbeque
2544,The Pizza Cookery,94,A,3.0,246,$$,Pizza
2545,Rubio's Bakery,90,A,4.0,50,$,Bakeries
2546,1212 Santa Monica,90,A,4.0,601,$$,Cocktail Bars
2547,The Crab Shack,90,A,4.0,913,$$,Cajun/Creole
2548,Rice,90,A,4.0,436,$$,Japanese
2549,Teriburger,90,A,3.5,71,$,Burgers
2550,The Coffee Bean & Tea Leaf,96,A,4.0,195,$,Coffee & Tea
2551,At Home Kitchen,90,A,4.5,350,$,Japanese
2552,Denny's,93,A,2.0,144,$$,Diners
2553,Rock Dog and Cat,95,A,5.0,162,NA,Pet Stores
2554,E&J Yummy Kitchen,81,B,4.0,155,$,Cantonese
2555,Rice Things,91,A,3.5,851,$,Japanese
2556,Alcove Café & Bakery,96,A,4.0,4004,$$,Bakeries
2557,Mariscos Chente,91,A,4.0,54,$$,Mexican
2558,Larry's,94,A,3.5,535,$$,Gastropubs
2559,Son of a Gun,94,A,4.0,1590,$$$,Seafood
2560,Deli-cious Deli & Catering,100,A,4.5,183,$,Delis
2561,Veggie Life Restaurant,90,A,4.0,141,$,Vegetarian
2562,Lemon Tree Chinese Cuisine,95,A,3.0,87,$$,Chinese
2563,Village Vault Restaurant,93,A,3.5,99,$,American (Traditional)
2564,Spiro's Burgers,91,A,4.0,46,$,Burgers
2565,Louvre Banquet Hall,98,A,3.5,57,NA,Venues & Event Spaces
2566,Carson Buffet,81,B,3.0,219,$$,Buffets
2567,M Grill,98,A,4.0,1780,$$$,Brazilian
2568,El Cartel,90,A,4.0,388,$,Mexican
2569,Pop's Cafe,91,A,4.0,511,$,Breakfast & Brunch
2570,Tavern 101 Grill & Tap House,93,A,4.0,404,$$,Bars
2571,Pieology Pizzeria,94,A,3.5,156,$,Pizza
2572,Jersey Mike's Subs,98,A,3.5,183,$,Sandwiches
2573,El Tarasco Restaurant,92,A,4.0,454,$,Mexican
2574,The Beirut Mix,96,A,4.0,475,$$,Mediterranean
2575,Ace Hotel,97,A,3.5,563,$$,Hotels
2576,Kreation Organic Juicery,96,A,4.5,52,$$,Juice Bars & Smoothies
2577,Ariya Thai Kitchen,90,A,4.0,160,$,Thai
2578,Flying Rice Asian Kitchen,96,A,4.5,140,$,Asian Fusion
2579,Taco Joe Mexican Grill,92,A,3.0,95,$,Mexican
2580,Bui Sushi,95,A,4.0,254,$$,Sushi Bars
2581,Carnival Imagination Cruise Ship,94,A,3.0,160,NA,Travel Services
2582,Mexico Lindo,96,A,4.0,238,$,Mexican
2583,Scarantino's Italian Inn,92,A,4.0,326,$$,Italian
2584,Zero X,91,A,4.5,586,$,Coffee & Tea
2585,Wood Ranch BBQ & Grill,99,A,4.0,780,$$,Barbeque
2586,Half and Half Tea Express,97,A,3.5,280,$,Coffee & Tea
2587,Shikibu Restaurant,97,A,4.0,328,$$,Sushi Bars
2588,Blu Jam Cafe,95,A,4.5,448,$$,Cafes
2589,Cake Sensations,97,A,4.0,297,$$,Bakeries
2590,Chop Stop,99,A,4.0,290,$,Salad
2591,Pitchoun!,90,A,4.0,776,$$,Cafes
2592,KB Pizza and More,93,A,3.5,55,$,Pizza
2593,Kinza Sushi,90,A,4.5,530,$$,Sushi Bars
2594,Denny's,93,A,1.5,151,$$,Diners
2595,La Penita Restaurant,91,A,4.0,85,$,Mexican
2596,Fish Dish,92,A,3.5,425,$$,Seafood
2597,Ma Jing's Eatery,83,B,3.5,47,$,Filipino
2598,Rice Wok,90,A,4.0,346,$,Chinese
2599,Le Pain Quotidien,93,A,3.5,301,$$,Bakeries
2600,Fox's,93,A,3.5,164,$$,Breakfast & Brunch
2601,Flowerboy Project,94,A,4.0,69,$,Cafes
