Restaurant_Name,Rating,Review_Count,Price,Score,Grade
Baltaire,4.0,639,$$$$,91,A
Thai Thai Cafe,4.5,74,$,91,A
Shakey's Pizza Parlor,3.0,102,$$,97,A
Bricks,4.0,1001,$$,94,A
Toppings Yogurt,4.5,256,$,95,A
Carnival Cruise Lines,3.0,1100,na,92,A
Napa Valley Grille,3.5,818,$$,91,A
The Artist Pizzeria,4.0,535,$,93,A
Zooma Sushi,3.5,143,$$,90,B
Daniel's Tacos,4.0,41,$,93,A
Little Beast Restaurant,4.0,974,$$,95,A
Bryan's Cafe,4.0,62,$,95,A
Skirball Cultural Center,4.5,317,na,100,A
C+M Coffee and Milk at Westwood Gateway,4.0,46,$,90,B
Popeyes Louisiana Kitchen,3.0,166,$,94,A
Domino's Pizza,2.0,55,$,98,A
Novo Cafe,4.0,435,$$,91,A
Echoplex,3.5,462,$$,95,A
Yee's Chinese Food,3.0,214,$,93,A
Wat Dong Moon Lek Noodle,4.0,925,$$,91,A
Chicken Dijon - Torrance,3.5,367,$$,91,A
Popeyes Louisiana Kitchen,3.0,81,$,93,A
Honeymee - Gardena,4.0,513,$,95,A
Seoul Garden Restaurant,4.0,497,$$,94,A
Jon & Vinny's,4.0,1247,$$,92,A
El Pollo Amigo,4.0,184,$,95,A
Burgerim,3.5,134,$$,96,A
Ranch House BBQ & Grill,3.0,229,$$,97,A
Donut Farm,3.5,225,$,91,A
El Pollo Loco,2.5,82,$,98,A
Chipotle Mexican Grill,3.5,287,$,97,A
Chile Verde,3.0,44,$,91,A
Hai Nam Saigon,3.5,88,$,82,B
Que Ricos,3.0,81,$,92,A
Pho Hue Oi,4.0,176,$$,90,B
Mastro's Ocean Club,4.0,1179,$$$$,95,A
Pots n' Woks,4.0,183,$,85,B
Taqueria Mi Ranchito,5.0,212,$,91,A
Lazy Dog Restaurant & Bar,4.0,1056,$$,96,A
Momed - Beverly Hills,4.0,625,$$,90,B
Papillon International Bakery,4.5,302,$,90,B
Kiddos Creamery,5.0,367,$,95,A
Roll Call,4.5,250,$$,96,A
Sasabune Express,4.0,96,$$,93,A
Vincenzo's Pizza,4.0,285,$$,90,B
Peppertree Cafe,4.0,287,$,90,B
Uno Tre Otto,4.5,167,$$$,92,A
Beach Bowls Acai Cafe,3.5,590,$,93,A
Jersey Mike's Subs,4.0,93,$$,93,A
The DoubleTree by Hilton Hotel Claremont,3.5,177,$$,95,A
The Gaslite,3.0,321,$$,93,A
N'ice Cream,4.0,61,$,85,B
Mary's Market,4.5,203,$,98,A
Señor Fish,3.0,334,$,94,A
Pick Up Stix,3.5,122,$,93,A
Kappo Irifune,4.0,138,$$,80,C
Longo Toyota,4.0,2236,na,100,A
Vees Cafe,4.0,706,$$,98,A
Mastro's Steakhouse,4.0,487,$$$$,90,B
Old Time Drive In,3.0,205,$,96,A
West 4th & Jane,4.0,443,$$,90,B
Kung Pao Bowl,4.0,243,$,91,A
Veterinary Care Center,4.0,543,na,100,A
Square Mixx,4.0,139,$$,90,B
Tomomi Sushi,3.5,1222,$$,92,A
Route 66 Classic Grill,3.5,187,$$,95,A
Panini Kabob Grill,4.0,998,$$,96,A
Queen's Donut,4.0,99,$,90,B
Berlins,4.5,833,$,91,A
Julio's Pizza,3.5,87,$$,98,A
Taqueria Los Anaya,4.5,1014,$,92,A
Wake & Late,4.5,249,$,90,B
Taqueria El Charrito,4.0,49,$,94,A
The Standing Room,4.0,386,$$,92,A
Vientiane Lao Thai,4.0,1074,$,92,A
Green Cottage,4.0,653,$$,92,A
Kentro Greek Kitchen,4.0,1161,$$,98,A
Kreation Organic Kafe & Juicery,3.5,464,$$,96,A
York Shore House,4.0,90,$$,96,A
3rd Street Pizza,4.0,77,$,97,A
Burrolandia Mexican Grill,4.0,103,$,90,B
Intiraymi Restaurant Peruvian Food,4.0,151,$$,94,A
Oxford Suites Lancaster,4.0,94,$$,94,A
My Home Chinese Restaurant,4.0,207,$,91,A
Juan's Tacos,3.5,53,$,90,B
Mikomi Sushi,4.5,1131,$$,87,B
GRANVILLE,4.5,1480,$$,96,A
Crossings,4.0,371,$$$,95,A
Seven Grand,4.0,2045,$$,97,A
Civil Coffee,4.0,286,$$,91,A
Chez Tex,4.0,87,$$,90,B
71 Above,4.0,1322,$$$$,98,A
Barbette,4.0,69,$$,90,B
Saigon Eden,4.0,697,$,91,A
Lucy's El Adobe Cafe,2.5,260,$$,94,A
Pizza Man,2.5,45,$,84,B
Krust,4.5,152,$,90,B
Kashiwa Sushi,4.5,347,$$,90,B
City Club LA,4.0,101,na,96,A
Heirloom Bakery,4.0,545,$$,94,A
Amor Indio,4.0,88,$$,92,A
Ricco's Pizza,4.5,88,$$,98,A
Cakes Unlimited,3.5,127,$$,92,A
Pinkberry,3.5,234,$,90,B
Chipotle Mexican Grill,2.0,44,$$,97,A
Cabo Cantina,2.5,758,$$,90,B
Lacha Somtum,4.0,227,$$,96,A
Cupid's Hot Dogs,3.5,207,$,95,A
Bon Vivant Market & Cafe,4.0,815,$$,96,A
Cafe Vida,4.5,568,$$,93,A
Jamba Juice,3.5,127,$,99,A
Los Angeles International Airport - LAX,2.5,5755,na,80,C
Bionicos Jugos Zapopan,4.0,73,$,95,A
Percolate,4.5,243,$,100,A
Won Kok Restaurant,3.5,1051,$,82,B
Hock+Hoof,4.5,145,$$,95,A
Pink Pepper,3.5,504,$$,92,A
Calamigos Equestrian,4.5,99,na,99,A
Cold Stone Creamery,3.5,73,$$,90,B
The Habit Burger Grill,4.0,375,$,94,A
Hungry Crowd,4.5,288,$$,93,A
Village French Bakery,4.5,163,$,95,A
Tutti Frutti Frozen Yogurt,4.0,53,$,91,A
Tacos El Gordo,4.0,96,$,91,A
Sloan's Ice Cream,3.5,257,$$,92,A
Jamba Juice,2.5,100,$,97,A
Board House Coffee,4.0,111,$,97,A
Jumbo's Clown Room,3.5,646,$$,90,B
Marie Callender's Restaurant & Bakery,3.0,248,$$,98,A
Applebee's Grill + Bar,2.5,255,$$,90,B
FishBar,4.0,1485,$$,91,A
Luigi al Teatro,4.5,110,$$$,91,A
Spires Restaurant,3.5,77,$,90,B
Pho Family Restaurant,4.0,101,$,90,B
"Huntington Library, Art Collections, & Botanical Gardens",4.5,1765,na,96,A
Barista Society,4.5,50,$,90,B
Las Palmas Mexican Food,4.0,146,$$,93,A
Vivian's Millennium Cafe,4.0,548,$$,93,A
Mako Sushi,4.0,249,$$$,97,A
Omar's Chinese Restaurant,4.5,191,$$,97,A
Dario's Mexican Restaurant,3.5,128,$$,96,A
Teddy's,3.0,77,$$$,96,A
Bento-Ya,3.5,316,$,94,A
New Japan by SushiStop,3.5,512,$,90,B
Joghurt,4.0,160,$,96,A
Poquito Más,3.5,348,$,94,A
The Locker Room,3.5,73,$,85,B
Nest Tea House,4.0,507,$,96,A
Jasmine Thai Noodle N BBQ,4.0,431,$$,96,A
Antojitos Mexicanos Restaurant,4.5,602,$,96,A
Birrieria Jalisco,4.5,72,$,90,B
Patria Coffee,5.0,95,$,100,A
H2O Poke & Fish Grill,4.0,278,$$,95,A
The Kitchen,4.0,1362,$$,93,A
India's Oven,4.5,999,$$,80,C
The Magic Castle,4.0,2221,$$$,95,A
Thai Rama,4.0,213,$,91,A
Saigon Dish,4.5,1531,$,81,B
Villa Sombrero,3.0,176,$$,88,B
Philie B's,3.5,249,$,91,A
The Stand,4.0,226,$$,93,A
Kabab & More,4.5,106,$$,94,A
Asaka Sushi & Grill,3.0,246,$$,81,B
Swork Coffee,4.0,686,$$,97,A
Pho Mai,4.0,194,$,96,A
Bake-Are-We,4.5,79,$,92,A
Kitchen24,3.5,987,$$,91,A
Asian Box,4.0,209,$$,98,A
Fubar,4.0,124,$$,95,A
Albert's Mexican Food,3.0,65,$,94,A
T. Phillips Alehouse and Grill,3.5,625,$$,90,B
Jewel City Bowl,4.0,389,na,91,A
Flame Broiler,3.0,77,$,97,A
Chick-fil-A,3.0,43,$,94,A
Garden Cafe,4.5,1465,$$,95,A
Starbucks,3.5,48,$,98,A
Butter Cafe and Bakery,4.0,778,$$,94,A
Creamistry,3.5,751,$$,87,B
Bier Academy,4.0,168,$$,99,A
Enzo & Angela,4.0,272,$$,93,A
El Antojito,4.0,448,$,80,C
Le Petit Restaurant,4.0,365,$$,94,A
El Ruizeñor Grill,4.0,192,$,97,A
Topanga Living Cafe,4.5,121,$$,95,A
Guisados,4.5,2277,$,94,A
Slurpin' Ramen Bar,4.5,3158,$$,94,A
Chu Thong Coffee Shop,4.0,144,$,93,A
Rubio's Coastal Grill,3.5,159,$,94,A
Fabulous Grill On Main Street,4.0,62,$,95,A
Porto's Bakery & Cafe,4.5,6113,$,93,A
Ocha Classic,3.5,489,$$,97,A
Kang Ho-dong Baekjeong,4.5,3891,$$,92,A
The Flame Broiler,3.0,94,$,96,A
WaBa Grill,3.5,109,$,89,B
The Griffin,3.5,965,$$,91,A
Sushi Sumo,3.5,599,$$,94,A
La Minerva Restaurante,3.5,116,$,93,A
Tapia Mexican Food,4.0,61,$,90,B
San Francisco Saloon,3.5,437,$$,92,A
Zafran Grill,4.5,53,$$,94,A
The Oyster Bar SKC,4.0,587,$$,94,A
Yoshinoya - Marengo & State,3.0,43,$,96,A
Afters Ice Cream,4.0,197,$,96,A
Com Tam Kieu,3.5,173,$,93,A
Pitchoun!,4.0,775,$$,90,B
Scardino's Italian Restaurant,4.0,679,$$,80,C
Magic Wok Bakery,4.5,63,$$,94,A
LA Express Chinese Food,4.5,145,$,97,A
Blu Elefant Cafe,4.0,321,$,84,B
Sinners & Saints Desserts Venice,4.5,452,$$,95,A
Venice Grind,3.5,345,$,95,A
King Palace Buffet,2.5,287,$$,91,A
Poke Etc,4.0,427,$,90,B
Phil's Deli & Grill,3.5,202,$$,94,A
Asanebo,4.0,534,$$$$,94,A
Hotel Indigo Los Angeles Downtown,4.0,194,$$$,99,A
South Bay BMW,3.5,1157,na,91,A
Surawon BBQ,3.5,256,$$,93,A
Royal Car Wash,3.5,76,na,99,A
The Dudes' Brewing Company,4.0,105,$$,97,A
Pepe's Finest Mexican Food,3.0,230,$,97,A
PIH Health Hospital - Whittier,3.5,264,na,97,A
Pieology Pizzeria,4.0,203,$,93,A
Las Lomas Restaurant,4.0,82,$,94,A
Hachioji Craft Ramen,4.0,75,$$,91,A
Flame Broiler,4.0,87,$,98,A
El Jacal,4.0,108,$$,97,A
Luna Grill La Canada Flintridge,4.5,343,$$,97,A
85°C Bakery Cafe,3.5,72,$,95,A
fōnuts,3.5,1004,$$,90,B
Atticus Creamery & Pies,4.5,546,$$,90,B
The Kickin' Crab Express,3.5,71,$$,85,B
Butcher's Dog,4.0,322,$$,90,B
Chateau Lemongrass,4.0,268,$,98,A
Stuft Pizza,3.0,74,$,93,A
Paris Baguette,4.0,286,$,90,B
The L.A. Grand Hotel Downtown,3.0,274,$$$,94,A
M Grill,4.0,1780,$$$,90,B
The Beverly Hills Hotel,4.0,314,$$$$,96,A
Bobamia,4.5,43,$,71,C
Burgerim,3.5,44,$$,94,A
Azabu Sabo,4.0,241,$$,96,A
Popeyes Louisiana Kitchen,2.0,129,$,92,A
Second Story Restaurant,4.0,277,$$,93,A
Aqui Es Texcoco,3.0,308,$$,96,A
Action Lanes Bowling Center,3.5,183,na,90,B
K'Grill Korean Cuisine,4.5,74,$,90,B
Havana Mania,4.0,976,$$,90,B
Taqueria Mexico,3.0,47,$,91,A
Tasty Goody,3.5,207,$,90,B
Shutters On The Beach,4.0,494,$$$,91,A
The Brick Market & Deli,4.5,380,$,93,A
"The Ritz-Carlton, Marina del Rey",3.5,437,$$$,80,C
Peking Wok,3.0,45,$,82,B
Un Rinconcito Argentino,4.5,72,$,90,B
Tsurumaru Udon Honpo,3.0,239,$,95,A
Pinkberry,3.5,90,$,98,A
Bäco Mercat,4.0,2453,$$,94,A
Walter's Restaurant,3.0,608,$$,93,A
Art's Subs,3.5,121,$,95,A
Mediterranean Triangle,4.0,163,$,93,A
Cantaloop Frozen Yogurt & Drinks,4.0,329,$,90,B
Thai Vegan,4.0,734,$,95,A
Hooters,2.5,541,$$,85,B
Little Tokyo Restaurant,4.0,350,$$,92,A
Shin Ramen,4.0,620,$$,93,A
Vicente Foods,4.0,111,$$$,90,B
Pizza Pazza,4.0,209,$$,93,A
Sushi On Brand,3.5,284,$$,95,A
New Orleans Snoballs,4.5,171,$,97,A
Pitcher House Upper Deck,3.0,151,$$,92,A
Jimmy's Famous American Tavern,4.0,810,$$,96,A
Hi Family,4.0,201,$$,90,B
Chokolatta,4.5,126,$,92,A
Class One Donut Croissant Cafe,4.5,42,$,98,A
Puente Hills Mall,2.5,326,$$,97,A
Amor Bakery,3.5,60,$,99,A
Cafe Descanso,3.0,65,$,91,A
Bamboo Garden Restaurant,3.5,47,$,96,A
L & L Hawaiian BBQ,3.0,150,$,94,A
Doomie's Home Cookin',4.0,1567,$$,90,B
Yogurtland,4.0,311,$,97,A
The San Fernando,4.5,153,$$,92,A
La Monarca Bakery,4.0,146,$,90,B
Ten Ren's Tea Time,3.5,292,$,92,A
Pronto Cafe,2.5,61,$,92,A
Islands Fine Burgers & Drinks,3.5,353,$$,99,A
Philz Coffee,4.5,1562,$,97,A
HOT Spicy Kitchen,4.0,151,$$,91,A
Jumbo Wok,4.0,80,$,93,A
Tacos El Gavilan,4.0,297,$,99,A
Togo's Eatery,3.5,45,$,94,A
Carl's Jr,3.0,48,$,99,A
Porto's Bakery & Cafe,4.5,8168,$,95,A
Chipotle Mexican Grill,2.5,96,$,96,A
Snake Pit Alehouse Whiskey Bar & Kitchen,3.5,211,$$,93,A
P.F. Chang's,3.0,467,$$,93,A
République,4.0,4440,$$,95,A
Ono Hawaiian BBQ,3.0,120,$,94,A
Himalayan Cafe,4.0,181,$$,93,A
Wok Restaurant,4.0,108,$,93,A
Mexicano,3.5,348,$$,92,A
Taqueria Jocotepec,4.5,47,$,90,B
SUGARFISH by sushi nozawa,4.0,1309,$$$,100,A
Slurpin' Ramen Bar,4.5,3158,$$,90,B
China Boy Express,4.0,179,$,79,C
Ranch Side Cafe,4.0,155,$$,94,A
Universal Fitness Club,2.5,67,na,98,A
Fortune Bakery,4.5,273,$,99,A
Whole Foods Market 365,3.0,363,$$,98,A
Miki Chan's Okazu Ya,4.0,183,$,83,B
Just Grillin',3.5,255,$,90,B
La Tostaderia,4.0,295,$$,94,A
Taqueria Los Tres Hermanos,3.5,153,$,93,A
Uncle Tony's Pizzeria,4.0,1107,$$,96,A
Flaming Saddles,3.5,172,$$,96,A
Szechwan Inn Chinese Restaurant,4.0,195,$$,90,B
Tender Greens,4.0,285,$$,100,A
Applebee's Grill + Bar,2.5,290,$$,98,A
Tagine Beverly Hills,4.0,823,$$$,90,B
TBLA Catering & Cafe,4.5,182,$$,93,A
Edible Arrangements,4.0,60,$$,99,A
A Plus Tea House,4.0,463,$,96,A
Aloha Café,4.0,623,$,90,B
El Gallo Grill,4.0,184,$$,97,A
Go Greek Yogurt,4.5,374,$$,96,A
New China Express,4.0,40,$,90,B
Kut Haus Salon Claremont,4.5,334,$$,95,A
Cali Noodles & Grill,4.0,879,$,84,B
Mariscos San Isidro,3.5,126,$$,92,A
Oil Can Harry's,4.0,116,$,90,B
Dayglow,4.5,84,$$,95,A
Salsa & Beer,4.0,2767,$$,93,A
Curry House,4.0,1149,$$,90,B
Sharky's Woodfired Mexican Grill,4.0,253,$$,97,A
Adobo Taco Grill,4.5,1549,$,90,B
Blipsy Bar,3.5,361,$,96,A
H Salt Esquire Fish & Chips,4.0,127,$,99,A
Barney's Beanery,3.5,789,$$,90,B
Tom Bradley International Terminal,3.0,469,na,90,B
Muddy Paw Coffee Company,4.5,220,$$,95,A
Fu House,4.0,300,$$,92,A
Plant Food + Wine,4.0,444,$$$,90,B
Mr. Fish & Mex Grill,3.5,39,$,90,B
Taco Nazo,4.0,375,$,93,A
Little Swan Bakery,3.5,180,$,83,B
Famous Label's Delicatessen,4.0,45,$$,96,A
Seventeen Cafe,4.5,64,$,96,A
Denny's,2.5,136,$,94,A
BBCM USC,4.0,184,$$,95,A
El Pollo Loco,4.0,74,$,96,A
The Cheesecake Factory,3.5,963,$$,90,B
Alcove Café & Bakery,4.0,4002,$$,92,A
Giovanni's Ristorante,3.5,68,$$,95,A
The Back Door Bakery & Cafe,4.0,383,$$,90,B
85°C Bakery Cafe,4.0,66,$,100,A
Nekter Juice Bar,4.0,78,$,91,A
Saladish,3.5,166,$,90,B
Shandiz Vanak Restaurant,4.0,59,$$,96,A
RigaTony's Pizza & Pizza,4.5,265,$$,91,A
Kabuki Japanese Restaurant,3.5,736,$$,93,A
The Coffee Bean & Tea Leaf,4.0,102,$,99,A
Lotus Bakery,3.5,127,$$,95,A
Farmer Boys,3.0,477,$,90,B
Pacific Star Grill,3.0,159,$,90,B
Chipotle Mexican Grill,3.5,112,$,99,A
Gold Room,3.5,643,$,97,A
Surawon Tofu House,4.5,53,na,84,B
Olive Garden Italian Restaurant,3.0,510,$$,93,A
J & S,3.5,443,$,92,A
Chained Rabbit,4.5,86,$$,94,A
Regency Theaters,3.0,207,na,98,A
Avenue Italy,4.0,375,$$,90,B
Nori Sushi,4.0,268,$$,91,A
Pressed Juicery,4.0,60,$$,95,A
Poke2 Grill,4.0,238,$$,98,A
Pick a Poke,4.5,221,$,91,A
Taqueria Tapatio No. 2,4.0,127,na,98,A
Unknown Tea House,4.5,88,$,97,A
WaBa Grill,3.0,51,$,91,A
Ministry Of Coffee,3.5,211,$$,93,A
Seree Coffee Shop,4.5,68,$,95,A
Hokkaido Ramen Santouka,4.5,1115,$$,92,A
Benihana,3.0,845,$$,92,A
The Hat,4.0,851,$,97,A
Saigon Dish,4.5,1531,$,90,B
Jasmine Thai Restaurant,4.5,476,$,97,A
Johnny's Kambingan Filipino Restaurant,4.5,105,$,81,B
California Fish Grill,4.0,315,$$,97,A
Crazy Otto's Diner,4.0,182,$$,92,A
Sushi Anza,3.5,125,$$,75,C
Baldwin Park Pizza,4.0,206,$,97,A
Costco Food Court,4.0,62,$,80,C
Blizz Frozen Yogurt,3.5,135,$,98,A
Meiji Tofu,5.0,79,$,92,A
Tortas Ahogadas Las Originales,4.0,221,$,94,A
Rae's Restaurant,4.0,538,$,90,B
Pieology Pizzeria,4.0,257,$,97,A
Sushi Yotsuya,4.0,132,$$$,95,A
Café de Olla,4.5,1493,$$,97,A
Jo & Go House,5.0,47,$,97,A
Hmart,3.5,180,$$,91,A
Patrick Molloy's Sports Pub,3.5,570,$$,94,A
Mr. Pete's Burger,3.0,141,$,94,A
Oo-Kook Tofu & BBQ,4.0,1202,$$,95,A
Milkfarm,4.5,182,$$,95,A
Placita Cafe,4.0,104,$,95,A
Sushi Zo,4.0,730,$$$$,93,A
Saeng Saeng Gimbap & Snack,2.5,47,$,93,A
Pho Burbank,3.5,265,$,98,A
Marouch Restaurant,4.5,389,$$,96,A
Baja Fresh,2.5,77,$,97,A
Mosaic Hotel,3.5,107,$$$,92,A
El Charro Taco Shop,3.5,46,$,94,A
Presto Pasta,4.0,230,$,91,A
Local Kitchen,4.5,621,$$,90,B
Sierra Madre Pizza Company,3.5,117,$,91,A
Don Sal Cocina & Cantina,4.0,136,$$,91,A
Friends & Family,4.0,140,$$,96,A
Kagura,4.0,558,$$,91,A
Gamja Bawi,3.5,69,$,91,A
Sunday's Old Town Bistro,4.0,417,$$,91,A
The Robertson Nightclub,2.0,40,$$,93,A
Poke Me,4.5,573,$$,99,A
Wok Talk,3.0,146,$$,91,A
Poki Island,4.0,106,$,94,A
4th Street Market,4.0,650,$$,97,A
Mountain High Resort,3.0,565,na,95,A
Century Dragon,4.0,341,$$,96,A
Killer Noodle Tsujita,4.0,471,$$,96,A
Shinano Restaurant,3.5,232,$$,90,B
Gloria's Restaurant & Bar,4.0,279,$$,91,A
Poké Bar,4.5,46,$$,98,A
Burger Bun,4.0,369,$,92,A
The Sunset Restaurant,3.5,851,$$$,94,A
Le Pain Quotidien,4.0,169,$$,96,A
Hae Jang Chon Korean BBQ Restaurant,4.0,4373,$$,90,B
Sunnin Bakery,4.0,72,$,93,A
Bake Code,3.5,233,$,94,A
Alameda Swap Meet,3.5,61,$,90,B
Tea Station,3.0,764,$,91,A
Niko Sushi,4.5,317,$$,91,A
WaBa Grill,3.5,62,$,97,A
Via Veneto,4.0,418,$$$$,91,A
Moon Juice,4.5,52,$$$,94,A
El Milagro Bakery,4.0,105,$,93,A
Maude,4.0,392,$$$$,92,A
The Brig,3.0,403,$$,95,A
La Chiva Loca,3.0,193,$,90,B
Stacked Eatery,4.5,151,$$,97,A
Pa Ord Noodle,4.0,1310,$,95,A
Kreation Organic Juicery,4.5,52,$$,95,A
Charlie Kabob,3.0,168,$$,94,A
Nothing Bundt Cakes,4.5,195,$$,97,A
Millan's Ranchito Restaurant,4.0,42,$$,91,A
La Bahia Salvadorian Cuisine & Seafood,3.5,85,$,92,A
C&M Cafe,4.0,316,$$,97,A
Woody's Bar-B-Que,3.5,261,$$,90,B
Domino's Pizza,2.5,57,$,97,A
Palermo's Pizza,3.5,56,$,91,A
Carnitas Don Cuco,4.5,47,$,92,A
Big Shotz Bar & Grill,4.5,75,$,97,A
Madera Kitchen,3.5,395,$$,89,B
Pokeio,4.5,76,$$,98,A
Groundwork Coffee Co.,4.0,339,$,94,A
Vien Cafe,4.0,482,$$,94,A
Coliseo Pizzeria,4.0,106,$,94,A
E Sushi,4.5,295,$$,91,A
USA Donuts & Crossaints,4.0,73,$,95,A
Greens Up! Salads,4.0,283,$$,99,A
SHU Sushi House Unico,4.0,170,$$$,91,A
La Casita Mexicana,4.0,952,$$,100,A
Embassy Suites LAX South,3.0,246,$$,96,A
Alimento,3.5,413,$$$,93,A
El Charro Restaurant,4.0,91,$,95,A
Osteria,3.0,177,$$,83,B
The Village Cafe,4.0,104,$$,93,A
Dough Boy's Donuts,4.0,45,$,95,A
Tropicana Bakery & Cuban Café,3.5,1647,$,90,B
Fusion Burgers,4.0,697,$$,93,A
The Albright,4.0,1230,$$,91,A
El Carrusel Bakery,4.0,51,$,95,A
Pizza Beer And Wings,4.0,125,$$,95,A
California Hot Pot,4.5,287,$$,82,B
Lala's Argentine Grill,4.0,1822,$$,92,A
The Pikey,4.0,603,$$,92,A
Kabab Crush,4.5,885,$$,90,B
Taqueria Tijuana,4.5,86,$,92,A
Viva's Poprice,5.0,147,$,98,A
Venice Ramen,4.5,259,$$,93,A
Baja Fresh Mexican Grill,3.0,77,$,99,A
The Cheesecake Factory,3.0,1502,$$,92,A
Get Shaved,4.0,626,$,94,A
Arcense Restaurant y Pupuseria,3.5,75,$,96,A
Sushiholics,4.0,394,$$,91,A
Simply Thai,3.5,233,$$,100,A
City Club LA,4.0,101,na,90,B
Clasico Tacos,4.0,70,$,93,A
Cinemark Movies 12,3.5,66,na,98,A
Downey Pizza Company,3.5,691,$$,92,A
Veggie Grill,4.0,681,$$,96,A
Howlin' Ray's,4.5,4300,$$,94,A
Bakery King,4.5,69,$,90,B
Lucille's Smokehouse Bar-B-Que,3.5,915,$$,92,A
Penguin's Frozen Yogurt,4.0,47,$,99,A
ABC Donuts,4.5,55,$,85,B
Stan's Donuts,4.0,757,$,92,A
Manna Korean BBQ,3.5,1173,$$,96,A
Wirtshaus,4.0,762,$$,90,B
Echo Park Donut,4.5,44,$,93,A
Umenoya,3.5,611,$$,90,B
Pastries By Edie,4.0,310,$$,94,A
Harbour Japanese Restaurant,4.0,499,$$,95,A
Palos Verdes Bowl,3.0,141,$,90,B
Poki Go,4.5,259,$,95,A
Happy Table,3.5,81,$$,83,B
Cabbage Patch,4.0,389,$$,94,A
Simmzy's,4.0,548,$$,90,B
Finley's Tree & Landcare,4.5,158,na,96,A
Shan Social House,4.5,121,$$$$,91,A
Stinkin Crawfish - West Covina,4.0,780,$$,91,A
Loaded Cafe Restaurant Lawndale,4.0,258,$$,94,A
Burgundy Room,4.0,282,$$,93,A
WaBa Grill,3.0,55,$,97,A
Gelateria Uli,4.5,573,$,94,A
Penang Malaysian Cuisine,3.5,345,$$,90,B
Bonaventure Brewing Company,3.0,378,$$,93,A
Brioche Cafe,4.0,99,$,93,A
Rosewoods Family Restaurant,3.5,110,$$,85,B
Sunny Bakery,4.0,130,$,92,A
Giuliano's Delicatessen,4.5,741,$,95,A
Sweet Rose Creamery,4.0,1053,$$,98,A
Poké Bar,4.0,102,$$,93,A
Domingo's Italian Deli,4.5,245,$$,94,A
Groundwork Coffee Co.,4.5,278,$$,92,A
Maccheroni Republic,4.0,2391,$$,96,A
ABC Donuts,4.5,55,$,91,A
Breakaway Bakery,4.0,187,$,98,A
Cafe Du Liban,4.5,369,$$,96,A
Shekarchi Restaurant,4.0,369,$$,94,A
WeChat Cafe,3.5,234,$$,90,B
Poquito Mas,3.5,210,$,98,A
The Poke Co & Wings,4.0,126,$$,97,A
Happy Bagel & Donuts,4.5,59,$,92,A
Kaido,4.0,283,$$,90,B
Louisiana Fried Chicken,4.0,86,$,91,A
Ahi Sushi,4.0,415,$$,95,A
BakersBodega,4.0,128,$$,95,A
Kavkaz,4.0,62,$$,94,A
Seikoen,4.5,182,$$,92,A
Son of a Gun,4.0,1591,$$$,94,A
Dave's On Broadway,3.5,120,$,93,A
Hong Kong BBQ,3.5,110,$$,90,B
Pinkfish Poke,4.5,110,$$,98,A
The Wallace,4.0,1102,$$,90,B
Almaza,4.0,489,$$,90,B
Melo Burger,3.5,150,$,96,A
Los Compadres,4.0,766,$$,92,A
Bay Cities Italian Deli,4.0,4332,$,94,A
The Coffee Bean & Tea Leaf,2.5,123,$,91,A
Maru Coffee,4.5,47,$,97,A
Louise's Trattoria,3.5,217,$$,99,A
Julie's Pizzeria,3.5,210,$,93,A
El Pollo Loco,2.5,47,$,98,A
Mercado La Paloma,4.5,160,$,94,A
Southern California Gas Company,1.5,366,na,100,A
Yours & Mine Cafe and Bakery,4.0,85,$,90,B
Señor G's Fresh & Healthy Mexican Food,4.5,573,$$,92,A
Mama's Chicken and Market,3.5,107,$,96,A
Pupuseria Mi Salvador,3.0,54,$,97,A
Potato Corner,4.0,286,$,91,A
Yuko Kitchen,4.5,1404,$$,96,A
El Pollo Dorado,4.0,41,$,97,A
Din Tai Fung,4.0,555,$$,93,A
eaves Warner Center,4.5,41,na,100,A
Cathedral of Our Lady of the Angels,4.0,199,na,96,A
Rosa Mexicano,3.5,1203,$$,98,A
Daiwa Sushi,4.5,213,$$,90,B
IL Piccolo Ritrovo,4.0,92,$$,96,A
Rotor F/X,4.5,181,na,95,A
Joy,4.5,303,$$,100,A
Tacos Michoacan,4.0,40,$,100,A
Bombay Palace,3.5,231,$$$,92,A
Sound Nightclub,3.0,354,$$,91,A
The Appetizer,4.0,205,$$,90,B
Mickey's Italian Delicatessen & Liquor Store,4.5,438,$,92,A
Vua Kho Bo,3.0,123,$$,98,A
Jin Kook Korean Restaurant,3.5,105,$,90,B
Utro's Cafe,3.5,92,$$,90,B
Noodle World Jr,3.5,253,$,90,B
Noodle World,3.5,2152,$,91,A
Link N Hops,4.0,421,$$,93,A
S & W Country Diner,3.5,729,$,96,A
Schooner Bar & Grill,3.0,130,$$,92,A
Sushi Time,4.0,214,$$,92,A
Eggs N Things,4.0,522,$$,90,B
Warehouse Pizza,4.0,501,$$,97,A
Spudnuts Donuts,4.0,139,$,96,A
Pinkberry,4.0,211,$,95,A
Teriyaki Madness,4.0,273,$,94,A
The Original Rinaldi's Deli and Cafe,4.5,62,$$,93,A
Sprouts Farmers Market,3.5,136,$$,90,B
Royal Tea,4.0,79,$,98,A
Cafe Creole,4.0,134,$$,97,A
Top Round Roast Beef,3.5,727,$,90,B
Beard Papa's,4.5,197,$,96,A
Dunkin' Donuts,2.5,61,$,90,B
China Buffet,3.5,304,$$,90,B
